"Story","Title","Result","Date","Stability","Duration (s)"
"Agendar una cita, elegir el servicio, barbero, dia hora","Agendar una cita","SUCCESS","2025-06-03T22:42:23.9876931-05:00[America/Bogota]","0.0","9.62"
